transaction_id,user_id,transaction_time,amount,payment_method,currency,item_id,item_name,item_type
4610,12286,2025-03-28 07:13:15,70315.78,微信支付,USD,3465,服装,电商
4611,11908,2024-04-25 00:16:53,181.07,支付宝,CNY,3669,角色,游戏
4612,12383,2025-03-24 17:59:29,18.73,微信支付,CNY,4637,VIP会员,会员
4613,10326,2024-10-18 02:00:53,215.22,银行卡,CNY,7259,特权卡,游戏
4614,10079,2025-01-10 02:40:32,3046.68,云闪付,USD,2324,角色,游戏
4615,10574,2025-04-02 04:23:10,1998.92,微信支付,CNY,1189,服装,电商
4616,12309,2023-12-01 18:27:09,447.06,云闪付,CNY,4168,游戏点券,游戏
4617,12759,2024-12-05 02:55:12,653.84,银行卡,CNY,2717,弹幕特效,直播
4618,12486,2024-11-25 00:41:59,1271.45,银行卡,CNY,6279,季度会员,会员
4619,12492,2025-04-11 19:00:54,561.56,Apple Pay,CNY,7880,装备,游戏
4620,10438,2024-12-23 22:28:56,3160.44,Apple Pay,CNY,8594,弹幕特效,直播
4621,10052,2024-06-19 07:22:31,1806.86,微信支付,CNY,3202,弹幕特效,直播
4622,12776,2024-04-27 16:02:19,115.42,支付宝,CNY,4695,VIP会员,会员
4623,12265,2025-03-07 10:32:10,4282.17,Apple Pay,CNY,4814,弹幕特效,直播
4624,11688,2024-12-27 07:03:39,1169.46,云闪付,CNY,9541,年度会员,会员
4625,10854,2024-11-08 17:35:29,156.98,支付宝,CNY,7150,装备,游戏
4626,10154,2024-07-06 15:26:30,8197.63,支付宝,HKD,6050,日用品,电商
4627,12372,2023-07-15 15:45:07,1946.79,支付宝,CNY,9765,年度会员,会员
4628,10722,2024-06-09 18:17:16,5980.83,微信支付,CNY,1591,食品,电商
4629,12258,2024-05-23 20:31:54,63725.4,微信支付,USD,8115,日用品,电商
4630,10353,2025-01-21 08:23:56,310.4,Apple Pay,CNY,3431,超级会员,会员
4631,10467,2024-12-04 14:42:53,1132.34,支付宝,USD,2161,游戏点券,游戏
4632,11312,2025-03-29 02:52:05,6253.49,银行卡,USD,3745,VIP会员,会员
4633,12810,2025-02-01 04:52:54,700.78,银行卡,CNY,7448,装备,游戏
4634,11108,2024-09-06 16:45:58,375.92,云闪付,CNY,5222,弹幕特效,直播
4635,12231,2025-01-28 20:21:55,3476.59,微信支付,CNY,4447,主播贡献,直播
4636,12161,2025-01-15 10:59:34,2471.71,云闪付,CNY,2951,主播贡献,直播
4637,10973,2025-01-15 02:00:10,740.79,支付宝,CNY,2718,弹幕特效,直播
4638,11345,2024-08-26 18:18:10,1192.58,Apple Pay,CNY,9617,VIP会员,会员
4639,10722,2024-03-18 09:54:53,46533.46,Apple Pay,USD,5203,日用品,电商
4640,11176,2024-09-05 13:57:17,2784.91,微信支付,CNY,9627,弹幕特效,直播
4641,12753,2025-01-31 01:42:29,1193.17,银行卡,CNY,8325,礼物,直播
4642,12526,2025-03-06 06:14:13,1348.62,微信支付,CNY,6962,季度会员,会员
4643,11218,2024-10-26 04:49:57,8582.3,Apple Pay,CNY,5710,食品,电商
4644,10868,2024-11-23 21:21:11,1861.27,支付宝,CNY,2695,季度会员,会员
4645,11399,2025-04-12 00:38:23,1831.85,云闪付,CNY,9009,年度会员,会员
4646,10793,2025-03-15 07:23:46,2028.4,Apple Pay,HKD,5723,主播贡献,直播
4647,12486,2024-05-08 10:28:35,19.74,微信支付,CNY,8935,日用品,电商
4648,10643,2024-10-12 16:32:12,2332.96,支付宝,CNY,1295,礼物,直播
4649,12468,2025-03-27 19:04:26,2747.04,云闪付,CNY,2195,主播贡献,直播
4650,12533,2024-03-29 21:42:58,580.4,Apple Pay,HKD,5340,装备,游戏
4651,12110,2025-02-08 19:28:53,1722.98,微信支付,CNY,1716,VIP会员,会员
4652,11307,2024-12-15 20:44:17,1136.29,云闪付,CNY,8017,年度会员,会员
4653,11001,2023-12-24 11:18:19,494.82,云闪付,CNY,9434,皮肤,游戏
4654,12189,2024-10-04 19:41:36,501.81,云闪付,CNY,9463,数码产品,电商
4655,11211,2025-03-25 23:40:37,301.86,微信支付,CNY,4823,月度会员,会员
4656,12920,2025-04-10 10:25:51,362.08,微信支付,CNY,5774,角色,游戏
4657,10866,2025-02-25 07:07:31,4757.31,Apple Pay,CNY,6962,主播贡献,直播
4658,11580,2025-04-10 03:38:32,3886.34,微信支付,CNY,3786,主播贡献,直播
4659,11329,2024-12-11 18:20:51,418.89,银行卡,HKD,2183,弹幕特效,直播
4660,11257,2025-02-21 03:08:50,214.25,微信支付,CNY,8064,角色,游戏
4661,12016,2023-11-23 03:45:02,1834.05,微信支付,CNY,9238,座驾,直播
4662,12503,2023-12-09 18:23:39,9508.99,云闪付,CNY,3464,数码产品,电商
4663,10740,2024-11-23 04:29:06,890.87,Apple Pay,CNY,2195,皮肤,游戏
4664,12966,2025-02-22 05:41:09,552.45,微信支付,CNY,8367,皮肤,游戏
4665,11408,2024-12-26 02:06:06,5574.39,银行卡,CNY,8460,数码产品,电商
4666,12693,2024-09-12 11:05:25,4218.61,Apple Pay,CNY,6651,食品,电商
4667,11197,2024-05-15 06:18:23,1247.73,Apple Pay,CNY,3140,弹幕特效,直播
4668,12998,2024-03-29 06:51:19,4954.03,微信支付,USD,2257,月度会员,会员
4669,11888,2024-03-27 14:00:34,585.56,银行卡,CNY,8028,超级会员,会员
4670,11587,2025-03-14 14:09:31,1488.24,Apple Pay,CNY,1397,月度会员,会员
4671,11661,2025-04-09 00:55:52,272.3,微信支付,USD,6562,超级会员,会员
4672,11483,2025-02-25 10:47:31,2971.16,Apple Pay,CNY,1393,食品,电商
4673,12361,2025-03-08 13:01:04,3300.86,银行卡,HKD,6819,弹幕特效,直播
4674,12815,2025-04-04 22:38:36,4211.43,微信支付,CNY,8796,主播贡献,直播
4675,10971,2024-06-12 06:09:31,1466.22,Apple Pay,CNY,2402,食品,电商
4676,10684,2025-02-28 20:05:40,837.29,Apple Pay,CNY,1123,日用品,电商
4677,10758,2025-02-06 19:08:00,8589.58,银行卡,CNY,4324,服装,电商
4678,12211,2025-04-03 16:47:03,3779.67,微信支付,CNY,4780,座驾,直播
4679,10537,2025-04-04 15:44:10,519.49,Apple Pay,CNY,7343,装备,游戏
4680,10057,2024-02-12 01:25:02,3479.33,银行卡,USD,3394,特权卡,游戏
4681,12942,2024-08-20 08:43:04,644.36,Apple Pay,CNY,5557,数码产品,电商
4682,11075,2023-12-31 12:33:46,14.28,银行卡,CNY,4924,皮肤,游戏
4683,11465,2025-01-15 10:43:25,257.65,云闪付,CNY,2815,皮肤,游戏
4684,12575,2024-10-22 18:32:25,979.49,Apple Pay,CNY,1297,超级会员,会员
4685,12918,2025-02-15 19:13:59,2368.54,支付宝,CNY,4641,日用品,电商
4686,10768,2025-04-16 02:06:13,6787.47,云闪付,HKD,8314,数码产品,电商
4687,12003,2024-10-31 03:32:15,31926.82,微信支付,USD,3259,化妆品,电商
4688,10374,2025-03-26 05:42:59,2950.62,银行卡,CNY,6783,主播贡献,直播
4689,11184,2025-02-23 04:14:55,1495.86,云闪付,CNY,8841,超级会员,会员
4690,12106,2025-01-14 16:03:37,3479.85,云闪付,CNY,9723,贵族身份,直播
4691,11270,2025-02-11 04:33:11,544.39,云闪付,CNY,6727,年度会员,会员
4692,12767,2025-03-10 13:03:58,4488.39,支付宝,CNY,2735,化妆品,电商
4693,12682,2025-04-17 05:20:54,733.26,支付宝,CNY,5089,游戏点券,游戏
4694,11101,2025-03-21 07:48:29,6630.66,Apple Pay,CNY,4062,日用品,电商
4695,11359,2025-03-08 09:38:17,4825.34,支付宝,CNY,4280,化妆品,电商
4696,12230,2025-02-05 12:36:55,3293.91,微信支付,CNY,9651,日用品,电商
4697,10415,2024-04-07 16:11:01,765.6,微信支付,CNY,2808,贵族身份,直播
4698,11027,2025-04-07 23:15:41,939.19,微信支付,CNY,2779,食品,电商
4699,11940,2024-12-23 00:46:48,468.26,Apple Pay,CNY,7024,超级会员,会员
4700,12865,2025-03-31 10:40:02,3388.92,支付宝,CNY,9109,贵族身份,直播
4701,10157,2025-04-01 06:01:41,323.39,云闪付,CNY,6019,装备,游戏
4702,11894,2024-07-27 17:50:00,508.06,云闪付,CNY,5368,装备,游戏
4703,11575,2024-11-16 04:00:57,56.34,银行卡,CNY,5603,季度会员,会员
4704,10231,2025-03-16 03:58:39,4306.41,银行卡,CNY,1878,日用品,电商
4705,10396,2024-07-29 08:11:47,8169.91,云闪付,USD,9312,VIP会员,会员
4706,11641,2025-02-27 23:57:40,296.02,云闪付,CNY,2018,特权卡,游戏
4707,12104,2024-07-10 08:29:19,983.2,支付宝,CNY,3826,特权卡,游戏
4708,12585,2023-06-14 04:16:33,1350.27,银行卡,CNY,9991,日用品,电商
4709,12903,2023-11-12 15:32:43,7819.75,Apple Pay,CNY,9113,服装,电商
4710,10621,2025-03-06 06:40:13,6884.16,微信支付,CNY,1796,服装,电商
4711,12467,2024-05-01 01:05:33,3472.41,Apple Pay,CNY,5878,座驾,直播
4712,10438,2024-11-11 06:36:46,179.98,微信支付,CNY,3411,VIP会员,会员
4713,10139,2025-03-20 18:07:17,2556.65,Apple Pay,USD,5558,主播贡献,直播
4714,12797,2025-03-16 21:26:00,894.7,Apple Pay,CNY,9013,角色,游戏
4715,12421,2024-07-08 11:52:56,704.58,银行卡,CNY,9069,超级会员,会员
4716,10009,2025-03-25 15:57:23,5365.06,微信支付,CNY,6787,服装,电商
4717,11036,2025-03-08 23:10:14,865.67,支付宝,CNY,3523,装备,游戏
4718,10056,2023-09-24 22:42:54,3989.66,银行卡,USD,4935,礼物,直播
4719,10349,2024-10-13 02:57:11,4963.37,银行卡,CNY,6046,座驾,直播
4720,12646,2025-02-28 08:03:29,145.16,银行卡,CNY,8839,座驾,直播
4721,11978,2025-01-21 17:02:13,965.58,银行卡,CNY,4357,月度会员,会员
4722,10626,2025-02-28 17:10:17,1566.18,微信支付,CNY,6447,VIP会员,会员
4723,10048,2025-03-03 20:18:50,966.07,云闪付,CNY,9477,月度会员,会员
4724,12953,2024-11-14 03:47:29,147.59,微信支付,CNY,5611,弹幕特效,直播
4725,12428,2024-06-04 06:09:47,3045.14,云闪付,CNY,8947,食品,电商
4726,10578,2025-03-23 15:54:16,4724.5,微信支付,CNY,6904,日用品,电商
4727,11087,2025-03-06 13:36:22,7036.71,支付宝,CNY,8935,日用品,电商
4728,10659,2025-03-14 22:25:26,612.5,微信支付,CNY,7230,季度会员,会员
4729,10866,2025-04-16 21:34:42,2321.0,银行卡,CNY,5702,座驾,直播
4730,11842,2024-08-12 07:30:20,339.9,微信支付,CNY,6132,超级会员,会员
4731,12498,2024-06-26 03:38:41,731.58,支付宝,CNY,4608,特权卡,游戏
4732,10113,2024-07-10 10:33:58,657.35,支付宝,CNY,7633,特权卡,游戏
4733,11484,2024-06-26 07:35:51,882.95,银行卡,CNY,3614,特权卡,游戏
4734,10441,2025-01-28 04:25:36,364.83,Apple Pay,CNY,5211,座驾,直播
4735,12318,2024-11-03 07:12:24,2348.92,银行卡,CNY,5796,弹幕特效,直播
4736,11203,2025-04-04 18:48:27,1168.7,银行卡,CNY,9343,弹幕特效,直播
4737,10313,2024-08-10 07:20:53,1769.27,支付宝,CNY,8461,食品,电商
4738,12764,2024-08-27 15:57:01,4816.48,云闪付,CNY,2303,化妆品,电商
4739,11291,2025-04-19 04:17:47,1176.52,云闪付,CNY,5607,季度会员,会员
4740,12397,2024-07-28 09:55:29,2741.59,微信支付,CNY,2384,弹幕特效,直播
4741,10484,2025-03-23 10:46:44,758.71,Apple Pay,CNY,4612,皮肤,游戏
4742,10463,2025-01-17 04:04:56,1827.1,微信支付,CNY,6757,弹幕特效,直播
4743,10262,2025-04-23 10:55:31,6715.01,微信支付,CNY,1306,数码产品,电商
4744,11037,2024-05-12 06:49:15,1873.81,Apple Pay,CNY,2480,贵族身份,直播
4745,10392,2025-02-27 12:36:15,231.95,银行卡,CNY,3079,角色,游戏
4746,12721,2025-01-11 15:04:35,4940.04,Apple Pay,CNY,7227,主播贡献,直播
4747,12170,2023-08-29 18:19:53,583.0,微信支付,CNY,6475,游戏点券,游戏
4748,12189,2024-12-19 06:43:06,512.57,支付宝,CNY,8571,特权卡,游戏
4749,10203,2024-09-26 09:38:34,1578.63,Apple Pay,CNY,1730,月度会员,会员
4750,10748,2025-02-12 05:08:13,3512.57,云闪付,HKD,1640,贵族身份,直播
4751,10079,2024-03-24 15:04:48,709.6,微信支付,CNY,9137,皮肤,游戏
4752,11134,2024-11-28 13:54:17,815.08,云闪付,CNY,2474,角色,游戏
4753,11486,2024-03-26 13:19:22,168.02,微信支付,CNY,3444,角色,游戏
4754,12525,2025-02-20 10:21:28,7293.42,微信支付,CNY,8648,服装,电商
4755,11941,2024-09-04 00:03:46,671.78,支付宝,HKD,7737,超级会员,会员
4756,11657,2024-12-30 16:10:37,106.68,云闪付,CNY,6910,游戏点券,游戏
4757,12064,2024-12-12 09:58:45,539.02,云闪付,CNY,4189,季度会员,会员
4758,10654,2025-03-21 04:54:23,8574.11,银行卡,CNY,9333,化妆品,电商
4759,11696,2024-04-15 20:37:11,4439.82,云闪付,CNY,6281,主播贡献,直播
4760,11674,2024-12-18 07:06:50,2245.47,云闪付,CNY,2305,礼物,直播
4761,10519,2024-12-03 05:23:25,750.78,Apple Pay,CNY,8825,角色,游戏
4762,11821,2024-01-12 23:49:09,4757.6,云闪付,CNY,8130,座驾,直播
4763,11040,2024-12-13 19:25:49,583.83,支付宝,CNY,8987,皮肤,游戏
4764,10429,2024-02-01 20:25:30,8158.71,微信支付,CNY,8070,化妆品,电商
4765,12778,2024-06-24 15:54:23,455.92,支付宝,CNY,9327,年度会员,会员
4766,10773,2024-11-10 00:51:20,3722.18,支付宝,CNY,9792,数码产品,电商
4767,10538,2025-01-31 14:16:26,247.22,微信支付,HKD,8487,VIP会员,会员
4768,11371,2025-01-10 00:16:57,603.84,Apple Pay,CNY,9856,特权卡,游戏
4769,10948,2025-04-22 11:44:34,4472.04,微信支付,CNY,4068,座驾,直播
4770,10367,2025-04-15 19:29:13,965.68,云闪付,CNY,8525,贵族身份,直播
4771,11009,2025-03-14 16:30:12,6748.06,Apple Pay,USD,2642,超级会员,会员
4772,12990,2024-07-06 15:32:27,9679.13,Apple Pay,CNY,2330,数码产品,电商
4773,12521,2023-06-14 20:58:52,1656.39,银行卡,CNY,2595,贵族身份,直播
4774,11774,2024-01-10 04:48:23,815.4,支付宝,CNY,7656,角色,游戏
4775,12753,2024-10-16 11:24:36,1210.69,支付宝,CNY,3443,月度会员,会员
4776,12089,2024-11-27 02:54:08,192.01,支付宝,CNY,3048,特权卡,游戏
4777,11081,2023-10-05 20:35:11,117.64,支付宝,CNY,5325,VIP会员,会员
4778,12923,2024-10-16 10:16:54,2236.32,银行卡,USD,3281,游戏点券,游戏
4779,11020,2025-02-18 04:14:32,15.66,微信支付,CNY,7186,特权卡,游戏
4780,10259,2024-06-06 13:58:18,127.78,支付宝,CNY,2813,角色,游戏
4781,10980,2024-04-12 18:14:42,7904.38,支付宝,CNY,8843,日用品,电商
4782,12542,2025-04-08 14:07:55,294.58,银行卡,CNY,4415,年度会员,会员
4783,11179,2023-10-26 13:43:38,8621.48,Apple Pay,CNY,2698,服装,电商
4784,12479,2025-03-24 07:17:41,9876.3,支付宝,CNY,8656,食品,电商
4785,12974,2024-07-06 02:05:23,9366.81,云闪付,CNY,4162,数码产品,电商
4786,12917,2024-12-31 02:00:11,3688.0,支付宝,CNY,8634,贵族身份,直播
4787,12818,2024-11-27 14:55:47,4300.5,银行卡,CNY,6829,礼物,直播
4788,10030,2025-04-04 04:11:06,312.1,银行卡,CNY,9310,超级会员,会员
4789,10841,2024-01-04 13:24:47,3061.85,支付宝,CNY,7714,座驾,直播
4790,10902,2025-04-19 04:06:33,545.96,Apple Pay,CNY,7825,主播贡献,直播
4791,10774,2024-07-16 05:18:19,848.17,支付宝,CNY,2906,装备,游戏
4792,10223,2025-03-29 10:26:05,3776.57,Apple Pay,CNY,7815,主播贡献,直播
4793,10444,2024-11-12 09:34:32,365.42,云闪付,CNY,2839,弹幕特效,直播
4794,12617,2025-02-15 00:10:48,2929.61,支付宝,USD,6417,超级会员,会员
4795,12065,2024-10-21 19:42:30,1308.12,Apple Pay,CNY,6509,年度会员,会员
4796,11270,2023-12-30 13:48:34,3279.42,银行卡,CNY,5333,主播贡献,直播
4797,11191,2024-06-16 23:02:44,4745.52,支付宝,CNY,8873,数码产品,电商
4798,12233,2024-05-02 23:26:21,2590.06,银行卡,USD,7905,特权卡,游戏
4799,10559,2024-01-14 13:17:28,945.21,Apple Pay,CNY,4319,超级会员,会员
4800,11644,2024-08-12 21:47:19,1740.57,支付宝,CNY,4150,座驾,直播
4801,11190,2024-11-05 13:23:18,248.53,微信支付,CNY,6479,角色,游戏
4802,10448,2024-08-20 20:04:20,356.18,Apple Pay,CNY,7242,年度会员,会员
4803,10015,2024-11-11 20:05:14,2322.87,银行卡,CNY,4344,贵族身份,直播
4804,10892,2024-11-18 16:43:50,574.27,云闪付,CNY,6618,VIP会员,会员
4805,12823,2024-09-08 13:35:14,1220.13,支付宝,CNY,8738,月度会员,会员
4806,12070,2023-08-25 22:08:30,90.06,微信支付,CNY,8471,月度会员,会员
4807,11188,2025-04-08 00:20:03,2151.51,银行卡,CNY,5866,化妆品,电商
4808,10027,2024-07-16 17:42:09,550.65,银行卡,CNY,8033,季度会员,会员
4809,10053,2025-03-13 15:22:22,2175.68,云闪付,CNY,7075,服装,电商
4810,10507,2023-08-21 23:31:40,4435.79,Apple Pay,CNY,5182,座驾,直播
4811,12783,2025-02-23 04:06:47,2953.28,银行卡,CNY,2757,主播贡献,直播
4812,10363,2025-04-22 01:46:50,607.0,支付宝,CNY,4818,特权卡,游戏
4813,10938,2025-03-11 04:45:44,743.86,微信支付,CNY,7289,弹幕特效,直播
4814,11384,2023-12-28 15:25:50,4337.71,Apple Pay,USD,5702,游戏点券,游戏
4815,12723,2024-05-25 05:23:47,2032.98,微信支付,CNY,2573,贵族身份,直播
4816,10298,2025-04-05 00:48:57,1999.42,支付宝,CNY,6035,季度会员,会员
4817,12426,2025-04-17 09:04:23,309.08,支付宝,CNY,8081,食品,电商
4818,11878,2025-03-14 00:11:30,1789.26,云闪付,CNY,6611,弹幕特效,直播
4819,10692,2024-09-17 07:53:00,1298.26,支付宝,CNY,2618,月度会员,会员
4820,10596,2025-01-08 08:17:13,2611.55,Apple Pay,CNY,7992,服装,电商
4821,12885,2024-12-12 10:05:46,2347.77,微信支付,CNY,9629,贵族身份,直播
4822,10834,2024-12-18 02:16:33,999.4,云闪付,CNY,2655,装备,游戏
4823,10896,2025-02-13 22:38:30,1840.73,云闪付,CNY,7218,超级会员,会员
4824,12246,2025-02-10 11:43:14,5756.33,云闪付,USD,8875,游戏点券,游戏
4825,11165,2025-03-28 21:22:22,28457.21,微信支付,USD,7684,弹幕特效,直播
4826,10176,2024-08-06 01:31:30,525.25,支付宝,CNY,3158,皮肤,游戏
4827,10294,2024-10-24 02:37:28,527.32,Apple Pay,CNY,4910,季度会员,会员
4828,11991,2024-08-12 02:26:41,742.77,Apple Pay,CNY,1752,游戏点券,游戏
4829,11256,2025-02-28 07:15:53,7785.52,银行卡,CNY,2008,化妆品,电商
4830,10851,2024-05-21 15:37:41,98.93,支付宝,CNY,5896,日用品,电商
4831,11383,2024-01-11 08:49:07,4860.41,Apple Pay,CNY,8342,服装,电商
4832,12873,2024-09-21 16:17:11,1983.53,云闪付,USD,9309,游戏点券,游戏
4833,11932,2024-12-28 20:56:19,2678.69,银行卡,HKD,8553,礼物,直播
4834,10665,2024-09-11 10:05:33,505.62,Apple Pay,CNY,8719,游戏点券,游戏
4835,11991,2024-03-17 11:20:48,651.21,银行卡,CNY,6001,角色,游戏
4836,11325,2025-03-31 04:10:17,943.86,微信支付,CNY,2655,皮肤,游戏
4837,10513,2024-09-14 16:05:28,998.6,支付宝,CNY,1250,月度会员,会员
4838,10082,2023-12-21 11:29:40,657.2,微信支付,CNY,3833,角色,游戏
4839,11957,2024-01-27 09:09:41,1208.46,银行卡,CNY,6590,日用品,电商
4840,10496,2025-04-17 22:09:07,7472.07,支付宝,CNY,9524,数码产品,电商
4841,11986,2024-12-02 08:00:19,1905.68,微信支付,CNY,1535,年度会员,会员
4842,10590,2024-08-23 16:33:09,1822.4,Apple Pay,CNY,7150,VIP会员,会员
4843,10995,2024-11-29 19:02:58,1042.99,Apple Pay,USD,5957,装备,游戏
4844,11356,2023-07-31 20:44:20,3723.21,银行卡,CNY,5767,日用品,电商
4845,10980,2024-04-09 21:17:50,4086.89,银行卡,CNY,6411,贵族身份,直播
4846,10723,2024-08-26 04:24:32,4818.6,银行卡,USD,6149,特权卡,游戏
4847,10309,2025-03-06 10:50:24,511.49,银行卡,CNY,4454,座驾,直播
4848,11327,2025-01-16 22:01:24,2386.77,Apple Pay,CNY,3718,弹幕特效,直播
4849,12389,2025-01-19 15:20:16,1424.01,银行卡,CNY,6339,贵族身份,直播
4850,10994,2024-05-02 18:25:30,2247.55,微信支付,CNY,6954,座驾,直播
4851,11999,2024-09-15 08:45:46,428.9,云闪付,CNY,6799,特权卡,游戏
4852,12562,2024-10-29 17:10:10,1195.24,支付宝,CNY,6063,主播贡献,直播
4853,12254,2024-04-06 02:17:06,436.18,云闪付,CNY,8654,年度会员,会员
4854,10587,2025-02-10 02:05:38,2951.91,微信支付,CNY,1507,礼物,直播
4855,10764,2025-04-10 22:25:30,2151.83,云闪付,CNY,4674,贵族身份,直播
4856,12702,2023-08-26 07:16:01,1281.76,微信支付,CNY,6962,服装,电商
4857,11421,2024-01-30 23:55:29,3128.65,支付宝,CNY,8165,贵族身份,直播
4858,10253,2024-07-13 17:53:42,3426.53,Apple Pay,CNY,9283,座驾,直播
4859,11086,2023-12-06 12:10:24,2809.96,支付宝,CNY,5303,座驾,直播
4860,12479,2024-11-24 03:40:54,324.67,微信支付,CNY,9595,季度会员,会员
4861,10886,2025-04-17 00:12:02,547.55,云闪付,CNY,4645,特权卡,游戏
4862,11323,2025-01-04 01:52:15,390.57,银行卡,CNY,8725,游戏点券,游戏
4863,10330,2024-05-17 06:45:23,6072.48,银行卡,USD,1513,日用品,电商
4864,12876,2025-04-21 16:43:30,615.7,支付宝,CNY,4368,皮肤,游戏
4865,11987,2025-02-18 11:16:16,490.36,云闪付,CNY,9418,VIP会员,会员
4866,12950,2024-12-05 19:31:02,594.45,支付宝,CNY,2581,超级会员,会员
4867,12023,2025-03-04 01:45:37,1814.2,微信支付,CNY,3940,主播贡献,直播
4868,12363,2024-10-03 08:16:05,986.75,微信支付,CNY,1573,游戏点券,游戏
4869,11803,2025-01-26 13:46:35,580.53,Apple Pay,CNY,5393,超级会员,会员
4870,11637,2024-10-22 22:56:48,412.82,云闪付,HKD,1608,VIP会员,会员
4871,12066,2025-01-19 09:15:03,193.74,Apple Pay,CNY,8575,特权卡,游戏
4872,10770,2025-01-17 02:00:40,393.39,Apple Pay,CNY,1341,游戏点券,游戏
4873,10179,2025-01-15 00:11:38,1369.62,支付宝,CNY,6405,座驾,直播
4874,12921,2024-10-19 13:53:01,658.51,银行卡,CNY,7409,特权卡,游戏
4875,10129,2025-03-27 11:07:53,3704.11,银行卡,CNY,5457,礼物,直播
4876,12283,2025-04-11 00:22:12,984.09,银行卡,CNY,1914,游戏点券,游戏
4877,10497,2024-03-02 13:17:18,1539.65,银行卡,CNY,8807,贵族身份,直播
4878,12904,2024-11-23 14:42:41,8142.7,Apple Pay,CNY,9095,食品,电商
4879,10810,2024-11-20 01:29:39,1676.84,云闪付,CNY,5531,月度会员,会员
4880,11693,2024-10-27 03:31:55,1503.88,微信支付,CNY,9019,主播贡献,直播
4881,12388,2024-04-06 12:17:33,1627.04,银行卡,HKD,4301,VIP会员,会员
4882,11212,2024-12-12 21:12:43,8119.67,微信支付,CNY,2465,化妆品,电商
4883,10164,2025-03-23 13:48:49,3260.96,云闪付,CNY,5798,主播贡献,直播
4884,11801,2025-02-26 05:34:25,3705.26,云闪付,USD,6313,季度会员,会员
4885,10977,2024-02-25 12:53:27,745.25,Apple Pay,HKD,5784,皮肤,游戏
4886,12571,2025-01-01 17:37:20,4065.07,微信支付,CNY,4243,服装,电商
4887,12682,2025-04-16 15:11:25,1363.41,云闪付,CNY,2732,VIP会员,会员
4888,12745,2025-04-22 09:45:52,2131.93,云闪付,CNY,3465,弹幕特效,直播
