progress_id,user_id,level,experience,game_coins,diamonds,update_time,total_play_time
2197,12196,13,262,59987,52,2025-04-22 18:26:18,4736
2198,12197,23,6743,92566,407,2025-04-22 15:58:18,7098
2199,12198,37,22208,331073,1069,2025-04-22 18:16:18,35113
2200,12199,45,4376,651275,769,2025-04-23 08:48:18,60180
2201,12200,39,18627,858316,3147,2025-04-23 13:58:18,69826
2202,12201,33,19995,254607,469,2025-04-23 12:11:18,21921
2203,12202,42,49539,522150,5777,2025-04-22 18:43:18,48838
2204,12203,33,3009,300806,262,2025-04-23 07:13:18,24905
2205,12204,36,9660,304198,739,2025-04-23 13:58:18,30767
2206,12205,16,2830,67193,88,2025-04-23 02:20:18,5382
2207,12206,25,10224,124554,113,2025-04-22 20:35:18,8955
2208,12207,10,2266,19596,19,2025-04-22 20:56:18,1140
2209,12208,29,7715,185970,220,2025-04-23 11:27:18,19404
2210,12209,14,1634,35066,19,2025-04-23 03:40:18,2036
2211,12210,33,15276,217706,810,2025-04-23 11:46:18,21492
2212,12211,34,21339,287903,571,2025-04-22 23:53:18,26570
2213,12212,38,17247,313917,330,2025-04-22 15:23:18,29244
2214,12213,13,816,57842,229,2025-04-23 06:48:18,4039
2215,12214,34,6819,309023,305,2025-04-23 04:37:18,25118
2216,12215,36,2213,404316,502,2025-04-23 04:14:18,42889
2217,12216,32,14996,293255,257,2025-04-23 10:28:18,23891
2218,12217,43,32180,383487,538,2025-04-23 03:36:18,41564
2219,12218,41,12327,501123,2332,2025-04-23 02:20:18,55451
2220,12219,30,16095,455264,417,2025-04-23 05:51:18,35895
2221,12220,42,10876,559128,2082,2025-04-23 05:39:18,49763
2222,12221,14,178,29866,24,2025-04-23 10:31:18,1932
2223,12222,46,46866,498908,624,2025-04-22 16:52:18,55836
2224,12223,30,14532,174910,167,2025-04-22 15:41:18,14826
2225,12224,23,5837,122193,721,2025-04-23 00:49:18,8427
2226,12225,43,22784,658697,656,2025-04-22 23:48:18,55824
2227,12226,34,13975,221412,216,2025-04-22 16:54:18,19872
2228,12227,32,15148,243678,189,2025-04-23 11:33:18,19561
2229,12228,31,8143,179607,322,2025-04-23 07:57:18,13498
2230,12229,47,15917,1005922,3325,2025-04-23 01:14:18,88677
2231,12230,37,23086,329991,322,2025-04-22 22:14:18,29334
2232,12231,24,3168,225535,775,2025-04-22 20:41:18,18111
2233,12232,27,1014,169443,248,2025-04-23 01:14:18,17286
2234,12233,35,18188,383993,1368,2025-04-22 20:15:18,36012
2235,12234,42,50971,904657,1837,2025-04-23 10:13:18,73436
2236,12235,43,20162,463315,565,2025-04-23 10:57:18,47034
2237,12236,28,5743,155791,295,2025-04-23 01:24:18,10680
2238,12237,31,16163,292974,797,2025-04-22 15:53:18,21888
2239,12238,36,30220,746538,1417,2025-04-23 01:00:18,65646
2240,12239,33,984,209361,194,2025-04-22 22:49:18,18510
2241,12240,42,39861,523237,671,2025-04-23 03:45:18,52398
2242,12241,45,1316,730834,4834,2025-04-23 05:11:18,79900
2243,12242,35,27064,251432,302,2025-04-22 21:22:18,22844
2244,12243,44,36005,540753,496,2025-04-23 13:08:18,45835
2245,12244,40,15193,391077,1884,2025-04-22 16:15:18,32619
2246,12245,33,8691,175696,202,2025-04-23 09:41:18,17679
2247,12246,25,676,146683,87,2025-04-23 03:59:18,12239
2248,12247,1,0,1000,0,2025-04-23 03:42:18,0
2249,12248,29,15699,273481,210,2025-04-23 01:49:18,20402
2250,12249,40,5817,453591,458,2025-04-22 17:44:18,44729
2251,12250,51,33837,1121059,5830,2025-04-22 18:24:18,93858
2252,12251,39,17887,475468,1159,2025-04-23 09:10:18,52277
2253,12252,47,12827,569116,695,2025-04-23 01:48:18,63120
2254,12253,32,9394,222948,189,2025-04-23 08:01:18,16109
2255,12254,36,21595,287409,286,2025-04-23 11:55:18,29055
2256,12255,44,30365,506944,894,2025-04-23 03:30:18,45459
2257,12256,39,19071,344034,1443,2025-04-22 21:53:18,34950
2258,12257,37,29414,408811,452,2025-04-22 23:28:18,32576
2259,12258,33,5580,467192,1609,2025-04-23 04:01:18,37786
2260,12259,33,17220,399479,1048,2025-04-22 15:55:18,39726
2261,12260,21,3923,94217,285,2025-04-23 04:11:18,7424
2262,12261,31,3861,173481,339,2025-04-23 07:32:18,16790
2263,12262,26,2216,195837,220,2025-04-23 05:48:18,18381
2264,12263,42,40329,793493,2643,2025-04-23 02:29:18,64094
2265,12264,30,7900,404290,313,2025-04-22 16:29:18,34256
2266,12265,38,13779,351946,409,2025-04-22 15:52:18,31392
2267,12266,26,5440,143825,131,2025-04-22 19:34:18,11351
2268,12267,9,33,23314,120,2025-04-23 02:10:18,1390
2269,12268,37,31178,464656,913,2025-04-23 00:30:18,36010
2270,12269,42,12059,693957,4630,2025-04-22 21:43:18,78368
2271,12270,25,84,126289,72,2025-04-23 13:00:18,9732
2272,12271,25,9402,178997,1272,2025-04-23 07:40:18,15234
2273,12272,14,3230,41918,25,2025-04-23 13:28:18,3010
2274,12273,32,1372,487087,1760,2025-04-23 06:52:18,40279
2275,12274,39,28086,298996,745,2025-04-23 06:48:18,28561
2276,12275,31,13061,344491,503,2025-04-23 01:23:18,38778
2277,12276,34,14443,385742,545,2025-04-23 11:24:18,36972
2278,12277,25,7352,114633,884,2025-04-23 04:18:18,9508
2279,12278,39,34636,767389,5212,2025-04-22 22:35:18,86993
2280,12279,27,7560,152601,133,2025-04-22 23:06:18,10629
2281,12280,40,42213,324400,399,2025-04-22 18:12:18,34549
2282,12281,34,11219,335900,266,2025-04-23 11:30:18,25558
2283,12282,24,8805,161624,321,2025-04-23 13:57:18,12024
2284,12283,29,10322,165538,113,2025-04-23 04:40:18,14349
2285,12284,36,23245,286025,562,2025-04-22 22:13:18,21417
2286,12285,20,6442,96151,77,2025-04-23 05:27:18,8944
2287,12286,21,3347,129454,774,2025-04-23 11:40:18,11040
2288,12287,25,10604,270516,272,2025-04-23 13:23:18,21568
2289,12288,37,16164,331671,548,2025-04-23 12:30:18,24649
2290,12289,36,21900,774242,708,2025-04-23 02:15:18,63982
2291,12290,44,26360,467845,2668,2025-04-23 02:22:18,48420
2292,12291,21,4899,115249,167,2025-04-23 11:55:18,8474
2293,12292,32,4038,202813,1038,2025-04-23 05:17:18,15697
2294,12293,30,7826,315267,336,2025-04-22 20:25:18,24458
2295,12294,35,10442,265552,3073,2025-04-23 14:05:18,28035
2296,12295,38,30393,529952,1760,2025-04-22 18:17:18,43702
2297,12296,38,19314,429575,1283,2025-04-22 15:46:18,34749
2298,12297,40,2453,591432,659,2025-04-22 18:08:18,63418
2299,12298,24,5419,93847,192,2025-04-23 13:37:18,6629
2300,12299,31,5147,265836,938,2025-04-23 07:40:18,20664
2301,12300,32,15473,413538,470,2025-04-22 15:25:18,35916
2302,12301,32,9263,218180,1410,2025-04-22 22:26:18,19026
2303,12302,44,7544,426118,581,2025-04-23 09:53:18,47076
2304,12303,22,2917,91153,207,2025-04-22 15:19:18,7321
2305,12304,36,20842,268786,337,2025-04-23 09:43:18,26571
2306,12305,33,12370,360749,448,2025-04-22 14:14:18,33358
2307,12306,38,19961,509342,657,2025-04-23 04:54:18,54698
2308,12307,33,14000,230974,835,2025-04-22 23:28:18,21376
2309,12308,26,5690,196802,471,2025-04-23 05:24:18,18960
2310,12309,42,42395,863321,841,2025-04-23 13:20:18,72364
2311,12310,38,35642,377545,803,2025-04-22 14:32:18,30659
2312,12311,37,4636,366351,389,2025-04-22 18:52:18,37062
2313,12312,24,8345,154109,132,2025-04-23 11:59:18,13676
2314,12313,38,7123,556507,5031,2025-04-23 00:48:18,46256
2315,12314,37,8590,353547,375,2025-04-23 04:56:18,28126
2316,12315,37,25158,396166,444,2025-04-22 22:01:18,35408
2317,12316,43,13072,550212,931,2025-04-23 01:25:18,43168
2318,12317,44,28860,704883,1738,2025-04-23 05:53:18,68038
2319,12318,36,24070,231925,1393,2025-04-23 11:19:18,21472
2320,12319,38,19479,315633,386,2025-04-22 21:48:18,31867
2321,12320,27,3092,192421,167,2025-04-22 17:53:18,15385
2322,12321,30,8196,235423,1294,2025-04-22 22:59:18,19064
2323,12322,19,5845,111213,90,2025-04-23 07:19:18,9316
2324,12323,27,6840,140476,233,2025-04-23 03:05:18,14092
2325,12324,12,2743,47214,59,2025-04-22 19:48:18,3289
2326,12325,13,2118,34286,24,2025-04-23 07:39:18,2128
2327,12326,37,18733,332149,358,2025-04-22 16:55:18,31605
2328,12327,44,21802,470379,4673,2025-04-23 00:32:18,51794
2329,12328,36,12333,265895,283,2025-04-23 08:10:18,28213
2330,12329,31,2067,287883,267,2025-04-23 01:00:18,22862
2331,12330,34,23663,346332,2264,2025-04-22 17:35:18,33503
2332,12331,22,1312,191471,225,2025-04-22 14:15:18,14321
2333,12332,33,11814,193792,387,2025-04-23 11:49:18,15530
2334,12333,18,2308,68295,62,2025-04-23 09:36:18,5200
2335,12334,28,13573,280775,1261,2025-04-22 20:39:18,24445
2336,12335,27,9602,280418,290,2025-04-22 20:06:18,25918
2337,12336,24,3489,155807,381,2025-04-23 00:04:18,15146
2338,12337,14,108,50637,11,2025-04-23 03:40:18,3854
2339,12338,28,6520,164421,406,2025-04-23 09:06:18,15513
2340,12339,25,3284,97975,180,2025-04-23 10:26:18,7180
2341,12340,34,8119,207250,745,2025-04-23 02:45:18,21040
2342,12341,35,10281,224365,2692,2025-04-22 23:32:18,21553
2343,12342,32,375,226054,209,2025-04-23 11:01:18,18218
2344,12343,35,9336,483084,417,2025-04-23 02:26:18,39892
2345,12344,33,9714,415568,2414,2025-04-23 09:16:18,38475
2346,12345,37,31494,501315,983,2025-04-23 01:40:18,45052
2347,12346,49,53643,964915,1763,2025-04-22 16:09:18,79265
2348,12347,12,540,31441,25,2025-04-22 19:52:18,1735
2349,12348,42,45378,430350,464,2025-04-22 19:37:18,38793
2350,12349,47,59516,850063,3460,2025-04-22 18:58:18,84579
2351,12350,45,6608,699111,693,2025-04-23 02:04:18,60366
2352,12351,35,21080,285135,309,2025-04-22 14:33:18,24249
2353,12352,15,885,49732,80,2025-04-22 21:46:18,3944
2354,12353,26,7890,126136,107,2025-04-22 23:17:18,8920
2355,12354,54,70987,1161490,12790,2025-04-23 06:46:18,118572
2356,12355,45,7150,639482,619,2025-04-23 11:17:18,51781
2357,12356,28,13153,218213,169,2025-04-22 22:29:18,16250
2358,12357,51,129023,1104169,8649,2025-04-22 19:29:18,100657
2359,12358,41,18372,483711,413,2025-04-22 20:03:18,42092
2360,12359,27,11196,220953,172,2025-04-23 00:07:18,16398
2361,12360,34,12522,278136,489,2025-04-23 11:43:18,23353
2362,12361,32,4160,257930,795,2025-04-22 18:31:18,22687
2363,12362,33,19056,491287,456,2025-04-23 10:27:18,40032
2364,12363,30,1716,216020,272,2025-04-22 16:46:18,18344
2365,12364,41,48176,579602,3115,2025-04-22 17:24:18,48628
2366,12365,40,23399,529718,1405,2025-04-23 02:37:18,58109
2367,12366,15,1988,74389,102,2025-04-22 16:53:18,6531
2368,12367,38,6983,488408,1044,2025-04-22 17:24:18,52844
2369,12368,44,49184,737117,2360,2025-04-23 00:25:18,58392
2370,12369,26,5241,108927,240,2025-04-23 04:52:18,10301
2371,12370,26,4960,219830,535,2025-04-22 19:57:18,22606
2372,12371,25,4044,129686,152,2025-04-22 16:40:18,12660
2373,12372,43,9305,502123,382,2025-04-22 16:08:18,40039
2374,12373,33,12244,373818,821,2025-04-23 08:00:18,33340
2375,12374,50,34395,997575,3140,2025-04-23 04:48:18,79812
2376,12375,48,25580,644161,1688,2025-04-22 19:27:18,65642
2377,12376,6,1052,12668,0,2025-04-22 21:53:18,697
2378,12377,43,58391,615233,756,2025-04-23 04:42:18,59061
2379,12378,36,5310,451869,396,2025-04-23 02:15:18,37915
2380,12379,34,21949,313715,230,2025-04-22 16:37:18,24210
2381,12380,26,8900,298732,283,2025-04-22 18:18:18,23394
2382,12381,36,29386,292668,600,2025-04-23 05:22:18,27283
2383,12382,51,1609,786135,7810,2025-04-22 16:44:18,91556
2384,12383,31,2447,177360,168,2025-04-23 09:39:18,15273
2385,12384,28,2911,204400,181,2025-04-22 22:32:18,15112
2386,12385,30,5514,322579,845,2025-04-23 02:13:18,28149
2387,12386,36,16330,748010,5476,2025-04-22 16:48:18,62868
2388,12387,34,16069,345926,544,2025-04-23 00:17:18,26043
2389,12388,28,7411,205686,237,2025-04-22 19:30:18,15612
2390,12389,39,25079,528694,551,2025-04-22 20:29:18,53176
2391,12390,47,34619,927790,3122,2025-04-23 01:49:18,75456
2392,12391,44,23288,566287,647,2025-04-22 17:28:18,56234
2393,12392,42,19368,644819,2711,2025-04-23 00:54:18,61765
2394,12393,37,2053,598403,767,2025-04-23 06:36:18,66195
2395,12394,38,32509,320974,773,2025-04-23 09:30:18,30418
2396,12395,35,21602,195646,715,2025-04-23 02:09:18,19434
2397,12396,6,366,10594,18,2025-04-23 04:33:18,537
2398,12397,31,4037,327573,3491,2025-04-23 13:48:18,30811
2399,12398,41,24036,667544,680,2025-04-23 01:13:18,56752
2400,12399,32,15317,404470,2128,2025-04-23 02:56:18,35890
2401,12400,44,63964,672211,2431,2025-04-23 04:55:18,65044
2402,12401,46,39454,558790,841,2025-04-23 10:06:18,63856
2403,12402,29,4718,221540,206,2025-04-23 02:51:18,16915
2404,12403,27,7197,123950,331,2025-04-23 12:27:18,8479
2405,12404,37,18826,305048,342,2025-04-23 13:50:18,28979
2406,12405,43,17336,502422,564,2025-04-23 11:22:18,50718
2407,12406,50,113640,1380161,16505,2025-04-23 09:33:18,141825
2408,12407,29,10732,218855,505,2025-04-22 22:57:18,22607
2409,12408,33,16936,378593,442,2025-04-23 13:28:18,29759
2410,12409,24,8973,250874,1105,2025-04-23 06:26:18,19272
2411,12410,28,8143,132245,114,2025-04-22 21:57:18,9416
2412,12411,40,30831,351268,865,2025-04-22 23:36:18,33736
2413,12412,33,5328,193443,424,2025-04-23 03:01:18,18872
2414,12413,47,29354,943745,893,2025-04-22 19:23:18,81837
2415,12414,42,6025,492630,2326,2025-04-23 01:22:18,38753
2416,12415,33,12986,186704,244,2025-04-23 00:24:18,16723
2417,12416,37,9468,309743,294,2025-04-22 14:56:18,26030
2418,12417,39,37491,908660,4070,2025-04-23 04:12:18,72970
2419,12418,34,15299,327572,302,2025-04-23 10:31:18,25966
2420,12419,21,4157,75675,79,2025-04-23 00:03:18,6705
2421,12420,41,10464,435605,862,2025-04-23 04:56:18,35514
2422,12421,40,37102,374435,321,2025-04-23 08:22:18,31905
2423,12422,46,58804,570147,5124,2025-04-22 14:23:18,60677
2424,12423,16,2362,42857,46,2025-04-22 21:16:18,2862
2425,12424,28,5053,180009,805,2025-04-23 02:53:18,15350
2426,12425,34,15324,508344,590,2025-04-22 20:20:18,51937
2427,12426,12,1200,38965,64,2025-04-23 04:35:18,2685
2428,12427,46,38691,555352,670,2025-04-23 01:07:18,55291
2429,12428,32,9889,277740,292,2025-04-22 14:42:18,26239
2430,12429,51,2756,1036742,8807,2025-04-23 04:46:18,98687
2431,12430,40,23327,724143,790,2025-04-22 16:18:18,58100
2432,12431,33,20262,265038,325,2025-04-23 10:36:18,26822
2433,12432,44,8132,562094,547,2025-04-23 08:25:18,47118
2434,12433,35,17237,543297,3506,2025-04-23 03:13:18,57429
2435,12434,35,16014,219036,446,2025-04-23 09:32:18,20423
2436,12435,23,5797,117254,115,2025-04-23 06:24:18,8423
2437,12436,14,1885,51473,261,2025-04-22 18:23:18,3195
2438,12437,41,34018,617664,731,2025-04-23 05:12:18,52075
2439,12438,20,3674,70007,66,2025-04-23 08:43:18,5440
2440,12439,46,27850,618522,668,2025-04-23 13:24:18,58466
2441,12440,33,15625,421209,3472,2025-04-22 21:36:18,33823
2442,12441,34,5784,520633,535,2025-04-23 01:37:18,50029
2443,12442,27,870,215220,340,2025-04-22 21:45:18,20143
2444,12443,15,2779,35068,22,2025-04-23 06:33:18,2389
2445,12444,45,34706,611298,3111,2025-04-22 22:11:18,50166
2446,12445,41,38520,456897,379,2025-04-23 00:52:18,40404
2447,12446,35,12566,331818,1775,2025-04-22 14:39:18,31386
2448,12447,35,7447,234360,1893,2025-04-23 12:02:18,21335
2449,12448,25,334,189230,253,2025-04-22 18:23:18,19514
2450,12449,25,2906,83710,93,2025-04-23 03:52:18,7153
2451,12450,1,864,1686,0,2025-04-23 12:34:18,72
2452,12451,33,13248,367956,4621,2025-04-23 13:11:18,39064
2453,12452,51,20805,967600,4778,2025-04-22 23:46:18,86732
2454,12453,41,36778,495117,850,2025-04-23 01:19:18,40270
2455,12454,19,5613,106396,293,2025-04-23 03:08:18,7952
2456,12455,20,4458,61802,78,2025-04-23 10:16:18,5052
2457,12456,7,1510,20529,17,2025-04-22 20:20:18,1237
2458,12457,38,36035,378926,2074,2025-04-22 17:15:18,39896
2459,12458,45,30431,671385,597,2025-04-23 05:04:18,57555
2460,12459,39,15464,588289,773,2025-04-23 12:21:18,59399
2461,12460,39,3459,287084,296,2025-04-23 09:07:18,28842
2462,12461,37,18299,608469,1905,2025-04-23 04:21:18,49603
2463,12462,39,29754,431179,4272,2025-04-23 08:45:18,47787
2464,12463,19,2023,110829,141,2025-04-23 08:22:18,8679
2465,12464,40,4882,321058,382,2025-04-23 03:03:18,29757
2466,12465,43,46784,470263,1426,2025-04-22 19:12:18,53172
2467,12466,18,2842,95150,77,2025-04-23 12:18:18,7889
2468,12467,51,26265,1001057,3225,2025-04-22 18:34:18,87096
2469,12468,29,5174,234788,1343,2025-04-23 07:53:18,21813
2470,12469,37,12448,697415,1305,2025-04-23 08:02:18,56895
2471,12470,34,3841,426078,420,2025-04-23 05:07:18,41367
2472,12471,14,150,58336,70,2025-04-22 20:52:18,5404
2473,12472,36,27154,549189,527,2025-04-23 02:58:18,46452
2474,12473,28,1198,135320,206,2025-04-23 00:54:18,8953
2475,12474,45,6959,1003018,863,2025-04-23 03:26:18,80527
2476,12475,21,3005,109317,704,2025-04-23 01:40:18,10983
2477,12476,25,8796,104071,336,2025-04-23 13:31:18,8836
2478,12477,20,3468,80786,57,2025-04-23 02:28:18,6626
2479,12478,40,12307,592167,585,2025-04-22 20:24:18,50420
2480,12479,27,10872,117688,92,2025-04-23 01:45:18,8724
2481,12480,38,425,355396,1073,2025-04-23 07:48:18,27950
2482,12481,39,58,358383,435,2025-04-23 03:22:18,30799
2483,12482,33,17050,247902,236,2025-04-23 09:08:18,18322
2484,12483,43,27620,439310,853,2025-04-23 13:34:18,41260
2485,12484,31,8386,150867,167,2025-04-23 05:50:18,14555
2486,12485,31,6228,182227,828,2025-04-23 06:59:18,14389
2487,12486,28,11452,188483,940,2025-04-23 04:42:18,16061
2488,12487,4,1347,11202,0,2025-04-23 06:45:18,611
2489,12488,29,1170,186516,164,2025-04-23 05:50:18,13517
2490,12489,28,14407,159028,1025,2025-04-22 15:44:18,12292
2491,12490,54,131657,1174291,14875,2025-04-22 22:21:18,131375
2492,12491,39,23511,269229,321,2025-04-23 09:33:18,28256
2493,12492,30,3714,307248,3320,2025-04-22 19:07:18,27849
2494,12493,45,62437,763124,2336,2025-04-23 00:33:18,60017
2495,12494,27,7042,294799,216,2025-04-22 21:28:18,25406
2496,12495,29,6575,146575,118,2025-04-22 20:57:18,12841
2497,12496,28,3733,249521,342,2025-04-23 13:18:18,27366
2498,12497,37,28758,530742,547,2025-04-23 09:31:18,44710
2499,12498,31,17306,288575,1136,2025-04-23 12:52:18,28305
2500,12499,37,1142,589838,2872,2025-04-23 05:38:18,47152
2501,12500,32,2687,374697,646,2025-04-23 10:25:18,33785
2502,12501,42,29163,460358,747,2025-04-23 04:44:18,37712
2503,12502,23,8315,95142,568,2025-04-23 05:43:18,7229
2504,12503,33,22380,382372,3902,2025-04-23 06:36:18,40586
2505,12504,36,13652,288852,1978,2025-04-22 15:37:18,23974
2506,12505,35,3372,496731,379,2025-04-23 04:17:18,39040
2507,12506,27,2268,175856,169,2025-04-22 21:03:18,15282
2508,12507,38,19219,289673,617,2025-04-23 04:21:18,27296
2509,12508,28,5288,126977,141,2025-04-23 12:13:18,10645
2510,12509,30,6420,216344,160,2025-04-23 06:37:18,16980
2511,12510,34,1813,409806,865,2025-04-22 15:44:18,41029
2512,12511,54,54472,1075483,7391,2025-04-22 16:14:18,117471
2513,12512,28,13918,122673,737,2025-04-23 05:51:18,9801
2514,12513,39,9563,646066,796,2025-04-22 22:00:18,58556
2515,12514,46,27090,850233,2752,2025-04-22 23:07:18,68147
2516,12515,30,11427,189710,282,2025-04-22 20:07:18,19423
2517,12516,33,14778,214416,149,2025-04-23 09:50:18,16851
2518,12517,35,5392,331622,1602,2025-04-23 14:09:18,27530
2519,12518,46,69621,551311,603,2025-04-22 14:14:18,57353
2520,12519,17,2262,54390,179,2025-04-23 02:13:18,4170
2521,12520,38,5521,352365,342,2025-04-23 10:11:18,28342
2522,12521,51,101275,1014565,1277,2025-04-23 06:51:18,98675
2523,12522,25,3222,116699,142,2025-04-22 17:18:18,11162
2524,12523,34,9052,268179,349,2025-04-23 08:05:18,28157
2525,12524,26,7634,212922,257,2025-04-22 22:45:18,19284
2526,12525,40,27719,526091,4841,2025-04-23 05:40:18,58649
2527,12526,39,24557,495850,845,2025-04-22 23:08:18,38626
2528,12527,34,17173,411253,2248,2025-04-22 17:57:18,37362
2529,12528,29,9863,242117,331,2025-04-23 09:46:18,26230
2530,12529,39,8310,547334,2266,2025-04-22 19:53:18,58377
2531,12530,41,15238,599925,680,2025-04-23 01:09:18,50197
2532,12531,48,78550,1105310,4160,2025-04-23 13:22:18,103760
2533,12532,35,27452,263794,276,2025-04-23 09:26:18,19824
2534,12533,35,16994,433539,1521,2025-04-22 17:15:18,40986
2535,12534,37,13463,846346,5730,2025-04-23 07:36:18,68477
2536,12535,6,189,12040,41,2025-04-23 02:49:18,567
2537,12536,22,6113,93984,99,2025-04-23 03:06:18,6946
2538,12537,6,1575,15137,23,2025-04-23 12:16:18,819
2539,12538,24,2463,72551,241,2025-04-22 18:58:18,5990
2540,12539,22,5604,116779,111,2025-04-23 01:57:18,8433
2541,12540,28,367,287262,222,2025-04-22 22:22:18,22244
2542,12541,29,1940,177921,121,2025-04-22 23:00:18,13587
2543,12542,29,973,194489,190,2025-04-23 02:02:18,14849
2544,12543,40,31912,321002,364,2025-04-22 21:15:18,31559
2545,12544,44,11087,590927,1291,2025-04-23 10:15:18,60237
2546,12545,38,10525,274185,619,2025-04-23 02:22:18,26675
2547,12546,27,8412,280070,856,2025-04-22 22:07:18,21400
2548,12547,33,11299,348359,462,2025-04-23 08:00:18,33205
2549,12548,31,18083,191754,187,2025-04-23 05:54:18,14208
2550,12549,6,147,13903,27,2025-04-22 23:51:18,966
2551,12550,37,9482,328724,784,2025-04-23 05:28:18,30764
2552,12551,36,1128,207656,1323,2025-04-23 04:20:18,21367
2553,12552,30,12582,335061,681,2025-04-23 11:17:18,29327
2554,12553,11,1167,34879,19,2025-04-23 13:07:18,2066
2555,12554,44,9231,556132,3300,2025-04-23 03:53:18,50827
2556,12555,40,38272,337383,836,2025-04-23 01:33:18,31983
2557,12556,24,9111,113444,229,2025-04-23 05:52:18,10722
2558,12557,37,5878,302610,322,2025-04-22 20:04:18,27900
2559,12558,47,56459,1171363,5219,2025-04-23 00:43:18,115914
2560,12559,35,22853,413176,693,2025-04-22 16:46:18,32529
2561,12560,23,2045,122813,209,2025-04-23 04:58:18,8942
2562,12561,25,4380,132960,137,2025-04-23 05:06:18,12702
2563,12562,32,3515,398131,366,2025-04-23 12:02:18,33923
2564,12563,38,34227,450852,496,2025-04-22 22:22:18,44128
2565,12564,41,4356,680144,1480,2025-04-23 13:30:18,61386
2566,12565,32,8157,243407,1000,2025-04-23 05:05:18,20818
2567,12566,30,11295,161037,225,2025-04-23 04:49:18,11645
2568,12567,40,8875,386609,1005,2025-04-23 08:54:18,37529
2569,12568,20,679,135289,98,2025-04-23 10:44:18,11369
2570,12569,27,3198,122711,233,2025-04-22 14:55:18,8799
2571,12570,31,13576,372166,463,2025-04-23 10:18:18,38881
2572,12571,21,3995,125105,461,2025-04-22 15:23:18,11148
2573,12572,32,1277,320245,873,2025-04-23 01:05:18,33550
2574,12573,20,242,78898,58,2025-04-23 11:26:18,5128
2575,12574,12,2625,62589,116,2025-04-22 14:18:18,4581
2576,12575,40,6652,341548,393,2025-04-22 17:16:18,29875
2577,12576,48,91625,876107,2719,2025-04-23 06:17:18,70045
2578,12577,13,502,45577,26,2025-04-23 13:25:18,2990
2579,12578,39,4270,295310,350,2025-04-23 09:21:18,31123
2580,12579,14,3485,71234,155,2025-04-23 13:36:18,6071
2581,12580,25,5951,172160,202,2025-04-23 04:30:18,14741
2582,12581,31,4937,160084,165,2025-04-23 11:08:18,13269
2583,12582,39,15247,562363,3205,2025-04-23 04:14:18,51947
2584,12583,44,6920,561149,3304,2025-04-23 08:47:18,54870
2585,12584,25,806,171156,1050,2025-04-23 04:05:18,14006
2586,12585,42,10133,471620,942,2025-04-23 13:02:18,42050
2587,12586,52,6351,1151369,3542,2025-04-23 14:10:18,94377
2588,12587,35,23252,588939,720,2025-04-22 23:10:18,58632
2589,12588,35,23753,373555,735,2025-04-23 13:25:18,32629
2590,12589,23,677,168671,104,2025-04-22 17:46:18,13185
2591,12590,48,52020,1000819,6286,2025-04-23 03:52:18,101107
2592,12591,26,935,107128,85,2025-04-22 15:55:18,7267
2593,12592,29,747,218038,255,2025-04-23 04:39:18,18533
2594,12593,28,12461,204333,199,2025-04-23 07:09:18,20794
2595,12594,34,22564,543596,636,2025-04-22 18:30:18,53385
2596,12595,25,9793,98804,441,2025-04-22 21:16:18,8233
2597,12596,34,22282,296280,1654,2025-04-22 14:15:18,29627
2598,12597,42,45999,646219,1333,2025-04-22 21:50:18,52956
2599,12598,38,30861,474738,596,2025-04-22 23:21:18,43754
2600,12599,31,16955,168693,194,2025-04-22 18:26:18,16482
2601,12600,10,928,39677,33,2025-04-23 02:54:18,2627
2602,12601,27,12158,118005,103,2025-04-23 04:24:18,9439
2603,12602,21,6872,67194,38,2025-04-23 02:24:18,4651
2604,12603,44,65336,584182,531,2025-04-23 13:33:18,51204
2605,12604,35,26362,250614,277,2025-04-23 02:49:18,22790
2606,12605,26,5084,205866,505,2025-04-23 02:48:18,18859
2607,12606,44,3356,1024096,3869,2025-04-23 02:46:18,109146
2608,12607,15,153,74610,58,2025-04-23 00:00:18,6164
2609,12608,30,10940,222798,230,2025-04-23 03:21:18,21790
2610,12609,36,13174,387011,812,2025-04-23 08:33:18,38898
2611,12610,30,456,313479,984,2025-04-23 09:31:18,27306
2612,12611,43,54123,598671,697,2025-04-23 05:53:18,58673
2613,12612,14,1462,41132,87,2025-04-22 22:15:18,2361
2614,12613,37,3748,303625,456,2025-04-22 16:49:18,33267
2615,12614,34,6121,372872,1844,2025-04-22 23:43:18,41747
2616,12615,35,9173,350569,289,2025-04-23 11:27:18,31009
2617,12616,23,8178,135354,310,2025-04-22 19:00:18,12373
2618,12617,40,40237,608548,609,2025-04-23 01:15:18,48171
2619,12618,35,28047,534405,454,2025-04-23 02:10:18,42565
2620,12619,14,3605,82162,101,2025-04-23 01:42:18,6095
2621,12620,43,18626,505039,1301,2025-04-22 17:54:18,55446
2622,12621,43,7417,614536,645,2025-04-23 12:07:18,54427
2623,12622,7,126,17709,21,2025-04-23 06:27:18,1216
2624,12623,38,4123,535644,464,2025-04-23 10:17:18,45881
2625,12624,30,7245,165370,103,2025-04-22 23:34:18,13125
2626,12625,44,15220,609397,2569,2025-04-22 22:05:18,66674
2627,12626,36,9385,207658,461,2025-04-22 21:03:18,20493
2628,12627,39,26922,352484,406,2025-04-22 22:46:18,38841
2629,12628,33,4692,216784,761,2025-04-23 10:36:18,18819
