event_id,user_id,event_time,event_type,event_detail,level_id,result,duration
5559,11552,2025-04-07 18:26:32,ITEM_USE,Used item: TIME_EXTENSION,3,,5
5560,11158,2025-04-17 03:26:07,LEVEL_COMPLETE,"Completed with score 7905, stars: 1",56,SUCCESS,86
5561,12720,2025-04-04 17:39:08,LEVEL_START,Started level 60,60,,0
5562,12505,2025-04-04 11:16:50,LEVEL_COMPLETE,"Completed with score 5270, stars: 2",78,SUCCESS,74
5563,11761,2025-04-20 12:33:03,LEVEL_START,Started level 19,19,,0
5564,10425,2025-03-28 10:04:32,LEVEL_FAIL,Failed at 46% progress,63,FAIL,122
5565,10549,2025-04-06 14:14:32,LEVEL_START,Started level 93,93,,0
5566,11903,2025-04-07 08:05:19,LEVEL_START,Started level 59,59,,0
5567,12665,2025-04-05 00:34:53,LEVEL_FAIL,Failed at 32% progress,36,FAIL,184
5568,10835,2025-04-10 05:29:31,LEVEL_START,Started level 32,32,,0
5569,11915,2025-04-21 17:16:14,LEVEL_COMPLETE,"Completed with score 6841, stars: 3",9,SUCCESS,224
5570,11363,2025-04-04 10:29:45,LEVEL_START,Started level 29,29,,0
5571,11770,2025-04-07 12:24:48,LEVEL_START,Started level 87,87,,0
5572,12407,2025-04-13 17:14:22,LEVEL_COMPLETE,"Completed with score 1788, stars: 2",22,SUCCESS,78
5573,10481,2025-04-05 03:09:10,LEVEL_FAIL,Failed at 37% progress,44,FAIL,134
5574,11890,2025-03-27 12:09:29,LEVEL_COMPLETE,"Completed with score 9631, stars: 1",64,SUCCESS,75
5575,10574,2025-04-01 23:44:50,LEVEL_START,Started level 77,77,,0
5576,12868,2025-04-21 19:49:13,LEVEL_COMPLETE,"Completed with score 9579, stars: 1",93,SUCCESS,210
5577,11046,2025-03-29 11:13:16,LEVEL_START,Started level 70,70,,0
5578,12220,2025-04-03 17:24:35,ITEM_USE,Used item: SHIELD,90,,4
5579,11538,2025-03-26 05:00:30,LEVEL_START,Started level 5,5,,0
5580,11200,2025-04-15 06:02:33,LEVEL_FAIL,Failed at 90% progress,58,FAIL,284
5581,11802,2025-03-27 18:21:08,ACHIEVEMENT,Earned achievement: COMBO_MASTER,91,,0
5582,12087,2025-04-04 19:00:40,LEVEL_START,Started level 21,21,,0
5583,10072,2025-04-03 04:53:06,LEVEL_START,Started level 26,26,,0
5584,11190,2025-03-24 19:15:18,LEVEL_START,Started level 88,88,,0
5585,12310,2025-04-18 23:10:16,ACHIEVEMENT,Earned achievement: SPEED_MASTER,18,,0
5586,10191,2025-04-14 21:42:57,ITEM_USE,Used item: SHIELD,62,,3
5587,12292,2025-03-26 11:34:10,LEVEL_START,Started level 63,63,,0
5588,11647,2025-04-05 21:35:01,LEVEL_COMPLETE,"Completed with score 1917, stars: 2",20,SUCCESS,37
5589,12160,2025-03-29 18:22:58,LEVEL_FAIL,Failed at 37% progress,1,FAIL,59
5590,12749,2025-04-19 01:49:16,LEVEL_FAIL,Failed at 49% progress,2,FAIL,222
5591,12139,2025-04-08 16:28:07,LEVEL_FAIL,Failed at 12% progress,25,FAIL,93
5592,10475,2025-04-20 05:39:15,LEVEL_COMPLETE,"Completed with score 7601, stars: 1",89,SUCCESS,226
5593,12501,2025-03-24 18:00:04,LEVEL_COMPLETE,"Completed with score 5309, stars: 2",90,SUCCESS,130
5594,10470,2025-03-29 10:04:25,LEVEL_START,Started level 76,76,,0
5595,10224,2025-03-31 19:04:55,LEVEL_COMPLETE,"Completed with score 2758, stars: 1",25,SUCCESS,65
5596,12456,2025-03-26 18:59:24,LEVEL_COMPLETE,"Completed with score 5877, stars: 2",46,SUCCESS,242
5597,10322,2025-03-24 18:41:50,LEVEL_COMPLETE,"Completed with score 2519, stars: 1",29,SUCCESS,70
5598,10231,2025-04-21 21:48:45,LEVEL_COMPLETE,"Completed with score 4116, stars: 2",51,SUCCESS,248
5599,11748,2025-03-27 09:46:40,LEVEL_START,Started level 93,93,,0
5600,12131,2025-04-12 00:39:04,LEVEL_COMPLETE,"Completed with score 4364, stars: 3",23,SUCCESS,269
5601,10750,2025-04-23 01:12:12,LEVEL_FAIL,Failed at 57% progress,34,FAIL,90
5602,11936,2025-03-30 03:53:51,LEVEL_FAIL,Failed at 29% progress,62,FAIL,241
5603,11164,2025-04-15 21:30:12,LEVEL_START,Started level 97,97,,0
5604,12007,2025-03-26 04:08:15,LEVEL_START,Started level 99,99,,0
5605,12363,2025-03-25 23:21:45,ITEM_USE,Used item: COIN_MULTIPLIER,61,,3
5606,12650,2025-04-11 11:06:59,LEVEL_START,Started level 83,83,,0
5607,12361,2025-04-22 09:13:29,LEVEL_FAIL,Failed at 29% progress,63,FAIL,190
5608,12308,2025-04-19 22:20:15,ITEM_USE,Used item: COIN_MULTIPLIER,37,,2
5609,11591,2025-04-10 10:49:59,LEVEL_START,Started level 42,42,,0
5610,12403,2025-03-31 10:51:32,LEVEL_START,Started level 18,18,,0
5611,12676,2025-04-06 01:23:34,LEVEL_FAIL,Failed at 55% progress,65,FAIL,280
5612,11570,2025-04-19 12:46:30,LEVEL_START,Started level 43,43,,0
5613,11880,2025-04-11 11:10:15,LEVEL_START,Started level 59,59,,0
5614,10674,2025-04-16 13:49:29,LEVEL_START,Started level 8,8,,0
5615,12896,2025-04-22 08:34:47,ACHIEVEMENT,Earned achievement: FIRST_WIN,16,,0
5616,12161,2025-04-22 22:18:35,LEVEL_START,Started level 52,52,,0
5617,11060,2025-04-17 22:19:34,LEVEL_START,Started level 63,63,,0
5618,11509,2025-03-25 18:26:10,LEVEL_COMPLETE,"Completed with score 9355, stars: 1",41,SUCCESS,163
5619,10250,2025-04-04 03:50:02,LEVEL_COMPLETE,"Completed with score 9956, stars: 1",61,SUCCESS,294
5620,10113,2025-03-31 07:55:33,LEVEL_FAIL,Failed at 29% progress,84,FAIL,43
5621,10742,2025-04-20 10:17:21,LEVEL_START,Started level 51,51,,0
5622,10849,2025-04-06 18:09:16,LEVEL_COMPLETE,"Completed with score 5130, stars: 1",24,SUCCESS,166
5623,11980,2025-04-03 16:47:11,LEVEL_START,Started level 81,81,,0
5624,10186,2025-04-09 11:29:01,LEVEL_COMPLETE,"Completed with score 6583, stars: 3",20,SUCCESS,195
5625,12452,2025-04-22 22:45:49,LEVEL_START,Started level 18,18,,0
5626,12485,2025-04-07 00:36:54,LEVEL_START,Started level 19,19,,0
5627,10438,2025-04-23 06:41:53,LEVEL_START,Started level 28,28,,0
5628,10161,2025-04-21 13:49:33,LEVEL_COMPLETE,"Completed with score 1665, stars: 3",84,SUCCESS,63
5629,12872,2025-04-22 14:42:32,LEVEL_START,Started level 71,71,,0
5630,10791,2025-04-05 02:12:54,LEVEL_COMPLETE,"Completed with score 4754, stars: 3",42,SUCCESS,287
5631,10986,2025-04-05 18:54:01,LEVEL_START,Started level 59,59,,0
5632,11739,2025-04-03 12:15:28,LEVEL_START,Started level 38,38,,0
5633,11709,2025-04-21 09:34:34,LEVEL_FAIL,Failed at 82% progress,68,FAIL,255
5634,12311,2025-04-04 09:06:15,LEVEL_START,Started level 18,18,,0
5635,10039,2025-03-26 23:46:20,LEVEL_FAIL,Failed at 78% progress,63,FAIL,163
5636,10077,2025-03-30 21:30:53,LEVEL_COMPLETE,"Completed with score 4366, stars: 2",23,SUCCESS,107
5637,10343,2025-04-11 11:31:44,LEVEL_COMPLETE,"Completed with score 7014, stars: 2",57,SUCCESS,175
5638,11664,2025-04-20 15:37:19,LEVEL_START,Started level 55,55,,0
5639,11668,2025-04-08 10:50:18,LEVEL_START,Started level 65,65,,0
5640,10086,2025-04-13 13:26:11,ITEM_USE,Used item: SHIELD,9,,1
5641,10657,2025-03-27 16:10:55,LEVEL_COMPLETE,"Completed with score 6998, stars: 1",3,SUCCESS,235
5642,11118,2025-04-07 12:42:34,LEVEL_COMPLETE,"Completed with score 8259, stars: 3",5,SUCCESS,262
5643,10559,2025-03-27 10:04:19,LEVEL_FAIL,Failed at 81% progress,58,FAIL,39
5644,12696,2025-03-28 20:35:28,LEVEL_FAIL,Failed at 23% progress,39,FAIL,220
5645,12650,2025-04-14 01:11:43,ITEM_USE,Used item: POWER_BOOST,34,,4
5646,12380,2025-03-29 15:20:35,LEVEL_COMPLETE,"Completed with score 7658, stars: 1",54,SUCCESS,33
5647,12964,2025-04-21 06:49:43,LEVEL_COMPLETE,"Completed with score 8677, stars: 1",76,SUCCESS,36
5648,12957,2025-04-14 12:56:43,LEVEL_START,Started level 88,88,,0
5649,10435,2025-04-23 14:03:04,LEVEL_START,Started level 20,20,,0
5650,10698,2025-03-30 01:31:38,LEVEL_START,Started level 50,50,,0
5651,11488,2025-04-19 17:54:59,LEVEL_COMPLETE,"Completed with score 7965, stars: 2",23,SUCCESS,180
5652,11381,2025-04-19 10:42:31,LEVEL_START,Started level 23,23,,0
5653,11339,2025-03-26 22:50:46,LEVEL_COMPLETE,"Completed with score 2902, stars: 3",48,SUCCESS,197
5654,12221,2025-04-19 11:57:45,LEVEL_START,Started level 100,100,,0
5655,11980,2025-04-22 13:57:47,LEVEL_FAIL,Failed at 59% progress,81,FAIL,287
5656,10006,2025-04-06 19:41:12,LEVEL_COMPLETE,"Completed with score 2320, stars: 1",66,SUCCESS,129
5657,10091,2025-03-25 13:19:05,LEVEL_COMPLETE,"Completed with score 4745, stars: 3",56,SUCCESS,288
5658,12489,2025-03-27 14:47:29,LEVEL_START,Started level 22,22,,0
5659,11845,2025-04-19 00:13:05,LEVEL_COMPLETE,"Completed with score 7312, stars: 3",74,SUCCESS,201
5660,12083,2025-04-21 13:54:06,LEVEL_COMPLETE,"Completed with score 5166, stars: 1",66,SUCCESS,164
5661,12630,2025-04-12 23:51:09,ITEM_USE,Used item: TIME_EXTENSION,2,,3
5662,10042,2025-03-26 00:57:23,LEVEL_START,Started level 91,91,,0
5663,12921,2025-04-22 09:25:58,LEVEL_COMPLETE,"Completed with score 1593, stars: 3",83,SUCCESS,161
5664,11490,2025-04-16 21:09:44,LEVEL_START,Started level 29,29,,0
5665,12497,2025-03-24 16:19:57,LEVEL_FAIL,Failed at 64% progress,60,FAIL,281
5666,12333,2025-04-19 23:25:49,LEVEL_START,Started level 44,44,,0
5667,10165,2025-03-26 13:46:42,LEVEL_COMPLETE,"Completed with score 4595, stars: 3",94,SUCCESS,284
5668,10989,2025-04-22 06:05:25,LEVEL_START,Started level 35,35,,0
5669,12070,2025-04-20 03:30:29,LEVEL_START,Started level 47,47,,0
5670,12790,2025-04-22 09:33:04,LEVEL_START,Started level 81,81,,0
5671,12771,2025-04-20 23:05:35,LEVEL_START,Started level 95,95,,0
5672,11445,2025-03-29 00:34:04,LEVEL_FAIL,Failed at 35% progress,100,FAIL,295
5673,10663,2025-03-25 14:52:54,LEVEL_START,Started level 16,16,,0
5674,10485,2025-04-10 16:05:41,LEVEL_COMPLETE,"Completed with score 6178, stars: 3",37,SUCCESS,285
5675,10448,2025-04-05 13:57:30,LEVEL_FAIL,Failed at 73% progress,55,FAIL,226
5676,12233,2025-03-26 20:30:50,ACHIEVEMENT,Earned achievement: LEVEL_MASTER,62,,0
5677,11877,2025-04-07 21:47:18,ITEM_USE,Used item: POWER_BOOST,8,,5
5678,11039,2025-04-23 13:34:12,LEVEL_START,Started level 73,73,,0
5679,11628,2025-04-15 02:29:38,LEVEL_COMPLETE,"Completed with score 1587, stars: 3",32,SUCCESS,40
5680,10485,2025-04-10 17:08:42,ACHIEVEMENT,Earned achievement: COMBO_MASTER,55,,0
5681,10728,2025-04-19 11:27:38,LEVEL_COMPLETE,"Completed with score 2602, stars: 3",92,SUCCESS,94
5682,10514,2025-04-08 07:19:45,LEVEL_COMPLETE,"Completed with score 5481, stars: 1",15,SUCCESS,109
5683,12469,2025-04-03 15:52:07,LEVEL_COMPLETE,"Completed with score 9599, stars: 2",63,SUCCESS,113
5684,11620,2025-04-12 13:30:53,LEVEL_START,Started level 47,47,,0
5685,11464,2025-04-08 11:20:16,LEVEL_START,Started level 36,36,,0
5686,12383,2025-04-01 05:29:27,LEVEL_FAIL,Failed at 31% progress,91,FAIL,173
5687,12030,2025-04-02 03:41:22,LEVEL_START,Started level 84,84,,0
5688,12089,2025-03-30 02:48:58,LEVEL_COMPLETE,"Completed with score 9075, stars: 3",1,SUCCESS,53
5689,10831,2025-04-13 10:26:53,LEVEL_START,Started level 39,39,,0
5690,12377,2025-03-31 03:27:34,LEVEL_START,Started level 67,67,,0
5691,10293,2025-04-19 09:39:57,LEVEL_START,Started level 1,1,,0
5692,10310,2025-04-10 17:40:31,LEVEL_COMPLETE,"Completed with score 6733, stars: 2",49,SUCCESS,145
5693,10090,2025-04-18 18:26:08,LEVEL_START,Started level 42,42,,0
5694,12522,2025-03-24 18:00:47,LEVEL_COMPLETE,"Completed with score 8922, stars: 3",41,SUCCESS,138
5695,11851,2025-04-08 22:41:45,LEVEL_COMPLETE,"Completed with score 1431, stars: 2",8,SUCCESS,114
5696,10895,2025-04-20 07:27:05,LEVEL_START,Started level 62,62,,0
5697,10653,2025-04-05 09:15:07,LEVEL_START,Started level 36,36,,0
5698,12710,2025-04-12 02:51:15,LEVEL_START,Started level 34,34,,0
5699,11876,2025-04-22 09:47:47,ITEM_USE,Used item: SHIELD,58,,5
5700,12838,2025-04-03 14:44:02,LEVEL_FAIL,Failed at 82% progress,15,FAIL,44
5701,10763,2025-04-03 10:06:36,LEVEL_COMPLETE,"Completed with score 1063, stars: 3",45,SUCCESS,289
5702,12319,2025-03-27 06:54:10,LEVEL_COMPLETE,"Completed with score 3681, stars: 3",25,SUCCESS,137
5703,12239,2025-04-03 01:04:58,LEVEL_FAIL,Failed at 17% progress,25,FAIL,238
5704,11946,2025-04-22 04:44:17,LEVEL_START,Started level 92,92,,0
5705,10704,2025-04-17 12:37:53,LEVEL_COMPLETE,"Completed with score 4077, stars: 2",61,SUCCESS,177
5706,12213,2025-04-07 07:25:16,LEVEL_FAIL,Failed at 69% progress,81,FAIL,290
5707,10029,2025-03-26 22:28:01,LEVEL_START,Started level 5,5,,0
5708,11089,2025-04-20 06:44:27,LEVEL_COMPLETE,"Completed with score 1865, stars: 3",62,SUCCESS,33
5709,12061,2025-03-24 15:42:35,LEVEL_START,Started level 35,35,,0
5710,10146,2025-04-17 15:55:17,LEVEL_COMPLETE,"Completed with score 2642, stars: 2",98,SUCCESS,219
5711,12949,2025-04-14 23:51:41,ITEM_USE,Used item: EXTRA_LIFE,4,,1
5712,11573,2025-03-30 07:04:19,LEVEL_FAIL,Failed at 26% progress,67,FAIL,231
5713,11866,2025-03-27 15:12:33,LEVEL_COMPLETE,"Completed with score 7827, stars: 2",9,SUCCESS,113
5714,11804,2025-03-26 14:58:19,LEVEL_COMPLETE,"Completed with score 2023, stars: 1",10,SUCCESS,117
5715,10500,2025-04-09 05:51:44,LEVEL_START,Started level 10,10,,0
5716,12274,2025-04-14 06:54:22,LEVEL_START,Started level 32,32,,0
5717,11084,2025-03-27 19:17:21,LEVEL_COMPLETE,"Completed with score 4425, stars: 1",82,SUCCESS,35
5718,11332,2025-03-30 23:41:23,LEVEL_START,Started level 40,40,,0
5719,10345,2025-04-15 12:33:28,LEVEL_START,Started level 21,21,,0
5720,12473,2025-04-14 10:06:35,LEVEL_START,Started level 28,28,,0
5721,12525,2025-04-05 00:43:22,LEVEL_FAIL,Failed at 61% progress,75,FAIL,276
5722,12483,2025-04-16 03:58:22,LEVEL_START,Started level 50,50,,0
5723,11047,2025-04-07 22:31:44,LEVEL_START,Started level 2,2,,0
5724,10299,2025-03-26 14:37:31,LEVEL_FAIL,Failed at 29% progress,69,FAIL,202
5725,11194,2025-04-08 20:01:57,LEVEL_FAIL,Failed at 88% progress,38,FAIL,231
5726,10554,2025-04-17 17:51:30,LEVEL_START,Started level 75,75,,0
5727,12636,2025-04-19 16:36:27,ITEM_USE,Used item: COIN_MULTIPLIER,91,,4
5728,12786,2025-03-29 14:53:20,LEVEL_START,Started level 98,98,,0
5729,10297,2025-03-24 16:03:42,LEVEL_START,Started level 23,23,,0
5730,12066,2025-04-12 02:05:35,LEVEL_FAIL,Failed at 51% progress,63,FAIL,128
5731,11888,2025-03-28 15:17:11,LEVEL_FAIL,Failed at 75% progress,76,FAIL,155
5732,12576,2025-04-01 03:29:28,LEVEL_START,Started level 20,20,,0
5733,11819,2025-04-23 04:45:16,LEVEL_FAIL,Failed at 20% progress,17,FAIL,153
5734,11831,2025-04-21 08:17:39,LEVEL_START,Started level 66,66,,0
5735,10110,2025-03-26 14:02:13,LEVEL_FAIL,Failed at 41% progress,38,FAIL,205
5736,12014,2025-04-10 22:37:39,LEVEL_START,Started level 84,84,,0
5737,10765,2025-04-13 20:03:10,LEVEL_FAIL,Failed at 87% progress,77,FAIL,173
5738,11760,2025-03-28 09:48:52,LEVEL_FAIL,Failed at 16% progress,79,FAIL,50
5739,12529,2025-04-01 22:10:21,LEVEL_COMPLETE,"Completed with score 1981, stars: 2",47,SUCCESS,55
5740,10794,2025-03-31 06:22:58,LEVEL_START,Started level 58,58,,0
5741,10605,2025-04-08 14:03:01,LEVEL_FAIL,Failed at 27% progress,40,FAIL,199
5742,11558,2025-04-14 10:50:31,LEVEL_START,Started level 21,21,,0
5743,10743,2025-04-15 02:41:48,ITEM_USE,Used item: SHIELD,37,,3
5744,11067,2025-04-08 16:40:53,LEVEL_COMPLETE,"Completed with score 9243, stars: 3",62,SUCCESS,235
5745,11725,2025-04-05 20:25:38,LEVEL_START,Started level 97,97,,0
5746,12646,2025-04-14 03:25:22,LEVEL_START,Started level 59,59,,0
5747,10112,2025-04-15 03:45:04,LEVEL_START,Started level 40,40,,0
5748,12104,2025-04-07 06:53:55,LEVEL_START,Started level 93,93,,0
5749,12015,2025-04-11 22:46:20,LEVEL_START,Started level 71,71,,0
5750,12237,2025-04-14 03:13:55,LEVEL_COMPLETE,"Completed with score 9279, stars: 3",49,SUCCESS,249
5751,11675,2025-04-06 04:18:16,LEVEL_START,Started level 67,67,,0
5752,10053,2025-04-07 16:02:52,LEVEL_START,Started level 81,81,,0
5753,11101,2025-04-19 10:08:39,LEVEL_START,Started level 85,85,,0
5754,11345,2025-03-28 04:04:37,LEVEL_START,Started level 61,61,,0
5755,11849,2025-04-01 01:15:12,LEVEL_COMPLETE,"Completed with score 8722, stars: 1",89,SUCCESS,33
5756,10742,2025-03-26 14:33:57,LEVEL_START,Started level 35,35,,0
5757,11570,2025-03-29 04:02:34,LEVEL_COMPLETE,"Completed with score 7580, stars: 2",44,SUCCESS,122
5758,11318,2025-04-21 20:03:43,LEVEL_START,Started level 54,54,,0
5759,12101,2025-04-08 14:50:30,LEVEL_COMPLETE,"Completed with score 2172, stars: 2",69,SUCCESS,39
5760,11839,2025-04-22 17:54:58,LEVEL_START,Started level 58,58,,0
5761,11577,2025-04-07 11:27:28,LEVEL_COMPLETE,"Completed with score 2341, stars: 1",87,SUCCESS,265
5762,12826,2025-04-05 02:41:44,LEVEL_START,Started level 91,91,,0
5763,11214,2025-03-27 03:22:49,LEVEL_START,Started level 2,2,,0
5764,12519,2025-04-04 11:23:06,LEVEL_COMPLETE,"Completed with score 7496, stars: 3",100,SUCCESS,157
5765,12731,2025-04-16 22:44:53,LEVEL_COMPLETE,"Completed with score 5519, stars: 1",31,SUCCESS,215
5766,12124,2025-04-13 07:56:38,LEVEL_START,Started level 75,75,,0
5767,12942,2025-04-05 09:01:56,LEVEL_START,Started level 40,40,,0
5768,11916,2025-04-11 18:43:25,LEVEL_FAIL,Failed at 49% progress,68,FAIL,164
5769,11687,2025-04-10 14:53:24,LEVEL_START,Started level 77,77,,0
5770,10123,2025-04-13 00:59:27,LEVEL_START,Started level 82,82,,0
5771,12818,2025-03-30 10:07:09,LEVEL_START,Started level 75,75,,0
5772,11885,2025-03-28 17:13:24,LEVEL_FAIL,Failed at 73% progress,84,FAIL,188
5773,12951,2025-03-27 05:37:12,LEVEL_FAIL,Failed at 55% progress,76,FAIL,53
5774,12179,2025-03-31 01:47:07,LEVEL_START,Started level 71,71,,0
5775,10343,2025-04-21 04:01:44,LEVEL_FAIL,Failed at 53% progress,65,FAIL,54
5776,10287,2025-04-01 13:44:13,LEVEL_START,Started level 80,80,,0
5777,10529,2025-04-09 15:23:29,LEVEL_COMPLETE,"Completed with score 8717, stars: 1",78,SUCCESS,90
5778,10704,2025-04-15 20:13:45,LEVEL_START,Started level 53,53,,0
5779,12319,2025-04-12 19:21:14,LEVEL_FAIL,Failed at 57% progress,14,FAIL,80
5780,11245,2025-04-13 09:00:08,LEVEL_START,Started level 5,5,,0
5781,10908,2025-04-01 14:45:34,LEVEL_COMPLETE,"Completed with score 6524, stars: 3",86,SUCCESS,254
5782,10102,2025-04-17 17:31:41,LEVEL_START,Started level 19,19,,0
5783,11970,2025-04-22 00:55:20,ACHIEVEMENT,Earned achievement: COMBO_MASTER,48,,0
5784,10386,2025-04-20 07:11:32,LEVEL_FAIL,Failed at 17% progress,25,FAIL,139
5785,12713,2025-04-09 13:02:18,LEVEL_FAIL,Failed at 13% progress,64,FAIL,113
5786,12054,2025-04-22 01:26:06,LEVEL_FAIL,Failed at 21% progress,28,FAIL,229
5787,11246,2025-04-17 20:19:06,ITEM_USE,Used item: POWER_BOOST,56,,4
5788,10670,2025-04-14 19:19:30,LEVEL_COMPLETE,"Completed with score 2439, stars: 3",24,SUCCESS,160
5789,11257,2025-04-05 19:06:50,LEVEL_START,Started level 62,62,,0
5790,12010,2025-04-04 16:18:44,ITEM_USE,Used item: SHIELD,87,,5
5791,11006,2025-04-21 01:50:01,LEVEL_FAIL,Failed at 55% progress,2,FAIL,210
5792,11183,2025-04-08 13:57:00,LEVEL_START,Started level 82,82,,0
5793,12629,2025-04-11 04:42:25,LEVEL_FAIL,Failed at 54% progress,41,FAIL,102
5794,10488,2025-04-15 05:29:49,LEVEL_START,Started level 100,100,,0
5795,11999,2025-04-22 01:21:53,LEVEL_FAIL,Failed at 78% progress,15,FAIL,215
5796,11546,2025-04-06 16:37:28,LEVEL_START,Started level 62,62,,0
5797,12582,2025-04-05 09:19:57,LEVEL_COMPLETE,"Completed with score 1152, stars: 3",45,SUCCESS,164
5798,12088,2025-04-22 14:21:38,LEVEL_START,Started level 82,82,,0
5799,11770,2025-04-20 20:29:48,LEVEL_FAIL,Failed at 19% progress,67,FAIL,238
5800,12407,2025-04-03 21:29:56,ACHIEVEMENT,Earned achievement: SPEED_MASTER,81,,0
5801,11367,2025-04-10 20:09:30,LEVEL_START,Started level 9,9,,0
5802,12279,2025-04-08 19:49:30,LEVEL_COMPLETE,"Completed with score 3930, stars: 1",19,SUCCESS,220
5803,12747,2025-04-16 09:35:35,LEVEL_COMPLETE,"Completed with score 6470, stars: 3",10,SUCCESS,125
5804,10851,2025-04-17 04:52:12,LEVEL_FAIL,Failed at 68% progress,23,FAIL,135
5805,11008,2025-04-05 11:43:42,ACHIEVEMENT,Earned achievement: FIRST_WIN,91,,0
5806,10374,2025-03-27 23:10:42,ACHIEVEMENT,Earned achievement: SPEED_MASTER,51,,0
5807,12250,2025-04-07 05:04:46,LEVEL_FAIL,Failed at 75% progress,81,FAIL,245
5808,10325,2025-03-31 19:04:53,LEVEL_FAIL,Failed at 36% progress,36,FAIL,263
5809,11090,2025-04-01 13:25:06,LEVEL_START,Started level 62,62,,0
5810,10980,2025-03-26 04:05:36,LEVEL_FAIL,Failed at 34% progress,3,FAIL,278
5811,12915,2025-04-13 02:34:13,LEVEL_FAIL,Failed at 35% progress,66,FAIL,128
5812,12749,2025-04-17 10:00:49,LEVEL_START,Started level 58,58,,0
5813,11067,2025-04-18 03:40:59,LEVEL_COMPLETE,"Completed with score 4153, stars: 2",23,SUCCESS,192
5814,11129,2025-04-20 05:53:25,ITEM_USE,Used item: COIN_MULTIPLIER,74,,1
5815,10491,2025-04-07 04:51:33,LEVEL_COMPLETE,"Completed with score 6294, stars: 2",26,SUCCESS,91
5816,11480,2025-03-31 08:59:20,LEVEL_START,Started level 21,21,,0
5817,11320,2025-03-25 11:47:57,LEVEL_START,Started level 97,97,,0
5818,11336,2025-04-08 12:31:18,LEVEL_COMPLETE,"Completed with score 6380, stars: 1",85,SUCCESS,115
5819,10287,2025-04-21 06:05:13,LEVEL_COMPLETE,"Completed with score 3788, stars: 1",57,SUCCESS,270
5820,10740,2025-03-26 23:55:51,LEVEL_FAIL,Failed at 27% progress,66,FAIL,52
5821,11751,2025-03-27 09:13:28,LEVEL_START,Started level 61,61,,0
5822,11292,2025-04-03 05:28:13,LEVEL_COMPLETE,"Completed with score 1649, stars: 2",86,SUCCESS,52
5823,12777,2025-04-15 18:06:42,ITEM_USE,Used item: POWER_BOOST,36,,1
5824,12088,2025-04-01 09:23:58,LEVEL_START,Started level 38,38,,0
5825,11236,2025-03-26 03:52:05,LEVEL_COMPLETE,"Completed with score 2542, stars: 1",9,SUCCESS,50
5826,11714,2025-04-19 16:56:52,LEVEL_COMPLETE,"Completed with score 5977, stars: 1",93,SUCCESS,281
5827,12133,2025-04-14 07:46:24,LEVEL_COMPLETE,"Completed with score 6707, stars: 3",91,SUCCESS,170
5828,11982,2025-04-19 20:23:09,LEVEL_FAIL,Failed at 14% progress,78,FAIL,190
5829,11880,2025-04-20 20:21:59,LEVEL_COMPLETE,"Completed with score 6905, stars: 2",30,SUCCESS,269
5830,11509,2025-04-10 21:29:16,LEVEL_START,Started level 5,5,,0
5831,12111,2025-04-05 19:00:21,LEVEL_START,Started level 51,51,,0
5832,11471,2025-03-27 23:35:25,LEVEL_START,Started level 80,80,,0
5833,12688,2025-04-21 08:07:46,LEVEL_COMPLETE,"Completed with score 7264, stars: 3",85,SUCCESS,76
5834,11565,2025-04-18 01:02:29,LEVEL_FAIL,Failed at 48% progress,78,FAIL,186
5835,12061,2025-03-25 08:47:05,LEVEL_START,Started level 63,63,,0
5836,10721,2025-04-13 01:39:44,LEVEL_FAIL,Failed at 13% progress,31,FAIL,32
5837,11645,2025-03-25 16:23:24,LEVEL_START,Started level 53,53,,0
5838,11798,2025-04-19 06:57:28,LEVEL_START,Started level 56,56,,0
5839,10443,2025-03-26 15:50:37,LEVEL_START,Started level 87,87,,0
5840,11053,2025-04-13 11:33:55,LEVEL_COMPLETE,"Completed with score 3269, stars: 2",24,SUCCESS,138
5841,12683,2025-04-06 08:09:55,LEVEL_START,Started level 14,14,,0
